# Theoretical BHMF at redshift 5. Liu & Inayoshi (2024). 
# Parameters: n_0h = 1e-2 Mpc-3, n_0l = 1e1 Mpc-3
# Data explanation: M_BH [M_sun], black hole mass measured in solar masses; Phi_h [Mpc-3 dex-1], BHMF (unobscured + obscured) of heavy-seed BHs; Phi_l [Mpc-3 dex-1], BHMF (unobscured + obscured) of light-seed BHs.
M_BH, Phi_h, Phi_l
3.349654391578276773e+03, 2.711842662278669521e-04, 2.920178762251676385e+00
3.427677865464505885e+03, 2.839412755359814662e-04, 2.921223929504390693e+00
3.507518739525680758e+03, 2.970499223658745638e-04, 2.921304768980875544e+00
3.589219346450054672e+03, 3.105138240696701411e-04, 2.920438506402965206e+00
3.672823004980847145e+03, 3.243367721348542568e-04, 2.918642883017558809e+00
3.758374042884443952e+03, 3.385227370611373931e-04, 2.915936107163366486e+00
3.845917820453536478e+03, 3.530758713291495148e-04, 2.912336807436835873e+00
3.935500754557773689e+03, 3.680005104625600257e-04, 2.907863987423348728e+00
4.027170343254591899e+03, 3.833011722281057005e-04, 2.902536982176956659e+00
4.120975190973301324e+03, 3.989825539776986033e-04, 2.896375416195377639e+00
4.216965034285823094e+03, 4.150495282301708841e-04, 2.889399163249602331e+00
4.315190768277650932e+03, 4.315071365003003484e-04, 2.881628307688464563e+00
4.415704473533127384e+03, 4.483605814922869627e-04, 2.873083107565881367e+00
4.518559443749223647e+03, 4.656152176781940531e-04, 2.863783959220075115e+00
4.623810213992604076e+03, 4.832765403943525698e-04, 2.853751363659381646e+00
4.731512589614803801e+03, 5.013501734875531156e-04, 2.843005894412883094e+00
4.841723675840995384e+03, 5.198418556319352570e-04, 2.831568167071578213e+00
4.954501908047902361e+03, 5.387574253625991528e-04, 2.819458810256435743e+00
5.069907082747045934e+03, 5.581028049494680737e-04, 2.806698438222352987e+00
5.188000389289611121e+03, 5.778839831651727110e-04, 2.793307624872170436e+00
5.308844442309886290e+03, 5.981069970546967762e-04, 2.779306879271197683e+00
5.432503314924331789e+03, 6.187779127714076533e-04, 2.764716622525032363e+00
5.559042572704039230e+03, 6.399028055833505969e-04, 2.749557166062493785e+00
5.688529308438414773e+03, 6.614877391375418528e-04, 2.733848691298411460e+00
5.821032177708717427e+03, 6.835387440303378019e-04, 2.717611230471877359e+00
5.956621435290105183e+03, 7.060617958340269489e-04, 2.700864648909089727e+00
6.095368972401694919e+03, 7.290627925707409644e-04, 2.683628628292869855e+00
6.237348354824193848e+03, 7.525475318248934804e-04, 2.665922651334056592e+00
6.382634861905491562e+03, 7.765216874524755479e-04, 2.647765987341581972e+00
6.531305526474724502e+03, 8.009907860749838730e-04, 2.629177679066130757e+00
6.683439175686151430e+03, 8.259601833539884997e-04, 2.610176530481480572e+00
6.839116472814293957e+03, 8.514350401594109486e-04, 2.590781095609771434e+00
6.998419960022732994e+03, 8.774202986800839869e-04, 2.571009668275714422e+00
7.161434102129022904e+03, 9.039206585798373718e-04, 2.550880272855818642e+00
7.328245331389039166e+03, 9.309405532073077635e-04, 2.530410655798277286e+00
7.498942093324561029e+03, 9.584841259935589089e-04, 2.509618278092645483e+00
7.673614893618188034e+03, 9.865552070450710458e-04, 2.488520308474927667e+00
7.852356346100720657e+03, 1.015157290033771561e-03, 2.467133617445597338e+00
8.035261221856171687e+03, 1.044293509397482269e-03, 2.445474771949187165e+00
8.222426499470713679e+03, 1.073966617977946143e-03, 2.423560030839631008e+00
8.413951416451951445e+03, 1.104178965090648170e-03, 2.401405340939956723e+00
8.609937521846009986e+03, 1.134932475112174818e-03, 2.379026333735565935e+00
8.810488730080141977e+03, 1.166228626646286350e-03, 2.356438322674894614e+00
9.015711376059573013e+03, 1.198068432333620993e-03, 2.333656301059416460e+00
9.225714271547631142e+03, 1.230452419298525306e-03, 2.310694940361341043e+00
9.440608762859237686e+03, 1.263380610405610317e-03, 2.287568589184684420e+00
9.660508789898134637e+03, 1.296852506241926882e-03, 2.264291272554989742e+00
9.885530946569395383e+03, 1.330867068032725621e-03, 2.240876691796698239e+00
1.011579454259898557e+04, 1.365422701379331166e-03, 2.217338224679220815e+00
1.035142166679343427e+04, 1.400517241032357696e-03, 2.193688926071888812e+00
1.059253725177290107e+04, 1.436147936640720961e-03, 2.169941528895098060e+00
1.083926914021204357e+04, 1.472311439613276140e-03, 2.146108445465596759e+00
1.109174815262401171e+04, 1.509003791081709334e-03, 2.122201769121553117e+00
1.135010815672314675e+04, 1.546220411038046324e-03, 2.098233276133197212e+00
1.161448613840344115e+04, 1.583956088778362995e-03, 2.074214427983910980e+00
1.188502227437019246e+04, 1.622204974524799970e-03, 2.050156373757916040e+00
1.216186000646368302e+04, 1.660960572498612923e-03, 2.026069952915149575e+00
1.244514611771384625e+04, 1.700215735308838703e-03, 2.001965698190296017e+00
1.273503081016660690e+04, 1.739962659779746307e-03, 1.977853838705905254e+00
1.303166778452300423e+04, 1.780192884305593047e-03, 1.953744303324034925e+00
1.333521432163324425e+04, 1.820897287637735168e-03, 1.929646724078113440e+00
1.364583136588924208e+04, 1.862066089342405330e-03, 1.905570439874341160e+00
1.396368361055936657e+04, 1.903688851715601644e-03, 1.881524500198151095e+00
1.428893958511104029e+04, 1.945754483435644007e-03, 1.857517669061536036e+00
1.462177174456718785e+04, 1.988251244787520022e-03, 1.833558428988602662e+00
1.496235656094433398e+04, 2.031166754592455409e-03, 1.809654985128638982e+00
1.531087461682029243e+04, 2.074487998838440202e-03, 1.785815269468540523e+00
1.566751070108150634e+04, 2.118201340993859129e-03, 1.762046945096824579e+00
1.603245390690042223e+04, 2.162292534040895393e-03, 1.738357410541335302e+00
1.640589773199539195e+04, 2.206746734211676580e-03, 1.714753804154709904e+00
1.678804018122559501e+04, 2.251548516510162683e-03, 1.691243008596349462e+00
1.717908387157589823e+04, 2.296681891803377309e-03, 1.667831655257043355e+00
1.757923613958693386e+04, 2.342130325716917840e-03, 1.644526128804117748e+00
1.798870915128787965e+04, 2.387876759087261512e-03, 1.621332571678288259e+00
1.840772001468955204e+04, 2.433903630103885149e-03, 1.598256888659369102e+00
1.883649089489802645e+04, 2.480192897981686392e-03, 1.575304751408951986e+00
1.927524913190937150e+04, 2.526726068089824983e-03, 1.552481602988164733e+00
1.972422736114854342e+04, 2.573484218630791003e-03, 1.529792662435666806e+00
2.018366363681560324e+04, 2.620448028569303221e-03, 1.507242929268359122e+00
2.065380155810531869e+04, 2.667597806822399539e-03, 1.484837187970873051e+00
2.113489039836648226e+04, 2.714913522766178658e-03, 1.462580012543240215e+00
2.162718523727020511e+04, 2.762374837540292494e-03, 1.440475770888511642e+00
2.213094709605637036e+04, 2.809961136494289104e-03, 1.418528629290031429e+00
2.264644307593062331e+04, 2.857651562251082612e-03, 1.396742556764749787e+00
2.317394649968480371e+04, 2.905425048591812540e-03, 1.375121329467592801e+00
2.371373705661656277e+04, 2.953260354579313480e-03, 1.353668534936173451e+00
2.426610095082415137e+04, 3.001136099304733441e-03, 1.332387576429850728e+00
2.483133105295568384e+04, 3.049030796512084470e-03, 1.311281677090678777e+00
2.540972705549307284e+04, 3.096922889455655612e-03, 1.290353884165738707e+00
2.600159563165272994e+04, 3.144790785368141352e-03, 1.269607073089961125e+00
2.660725059798809161e+04, 3.192612889754398251e-03, 1.249043951595023350e+00
2.722701308077910653e+04, 3.240367639976869749e-03, 1.228667063697388651e+00
2.786121168629773092e+04, 3.288033538215248512e-03, 1.208478793669550244e+00
2.851018267503910465e+04, 3.335589183592205589e-03, 1.188481369976939206e+00
2.917427014001167117e+04, 3.383013303056426994e-03, 1.168676869093038251e+00
2.985382618917958098e+04, 3.430284781190069254e-03, 1.149067219318986144e+00
3.054921113215516380e+04, 3.477382688595924854e-03, 1.129654204530640804e+00
3.126079367123956763e+04, 3.524286308736268927e-03, 1.110439467869500207e+00
3.198895109691398102e+04, 3.570975163014690392e-03, 1.091424515352128033e+00
3.273406948788380396e+04, 3.617429034241503860e-03, 1.072610719484013542e+00
3.349654391578280774e+04, 3.663627987968706874e-03, 1.053999322753709667e+00
3.427677865464505885e+04, 3.709552391956685499e-03, 1.035591441117951428e+00
3.507518739525680576e+04, 3.755182933535379779e-03, 1.017388067429636056e+00
3.589219346450050944e+04, 3.800500634659061041e-03, 9.993900747752841873e-01
3.672823004980850965e+04, 3.845486864955076703e-03, 9.815982198170626338e-01
3.758374042884444498e+04, 3.890123352379166316e-03, 9.640131460408293274e-01
3.845917820453536842e+04, 3.934392191708745330e-03, 9.466353869781676256e-01
3.935500754557774053e+04, 3.978275850739627917e-03, 9.294653693651787618e-01
4.027170343254596082e+04, 4.021757174369259419e-03, 9.125034162731712195e-01
4.120975190973305871e+04, 4.064819386370567382e-03, 8.957497501601268119e-01
4.216965034285824368e+04, 4.107446089284333239e-03, 8.792044959217479860e-01
4.315190768277651659e+04, 4.149621262044416586e-03, 8.628676838411901695e-01
4.415704473533121927e+04, 4.191329255974909386e-03, 8.467392525543023796e-01
4.518559443749227648e+04, 4.232554788747427965e-03, 8.308190519186300360e-01
4.623810213992604258e+04, 4.273282936840824310e-03, 8.151068458746979495e-01
4.731512589614804165e+04, 4.313499126353485119e-03, 7.996023152408086032e-01
4.841723675840990472e+04, 4.353189122633696097e-03, 7.843050605007392262e-01
4.954501908047906909e+04, 4.392339018322262423e-03, 7.692146044833964025e-01
5.069907082747045934e+04, 4.430935220846522922e-03, 7.543303950925202006e-01
5.188000389289610757e+04, 4.468964438518773993e-03, 7.396518079026840331e-01
5.308844442309880833e+04, 4.506413666304175808e-03, 7.251781487836646001e-01
5.432503314924338338e+04, 4.543270170852126144e-03, 7.109086564481034154e-01
5.559042572704039048e+04, 4.579521475192538556e-03, 6.968425049651268965e-01
5.688529308438415319e+04, 4.615155343269170159e-03, 6.829788062378444602e-01
5.821032177708711970e+04, 4.650159764391448639e-03, 6.693166124335688805e-01
5.956621435290111549e+04, 4.684522937823351954e-03, 6.558549183721714693e-01
6.095368972401695646e+04, 4.718233257740119674e-03, 6.425926638856853668e-01
6.237348354824193666e+04, 4.751279298436467124e-03, 6.295287361107460011e-01
6.382634861905484286e+04, 4.783649800245405592e-03, 6.166619717583520233e-01
6.531305526474731596e+04, 4.815333656141823800e-03, 6.039911593385522970e-01
6.683439175686151430e+04, 4.846319899093913010e-03, 5.915150413323045919e-01
6.839116472814294684e+04, 4.876597690369481077e-03, 5.792323163243388029e-01
6.998419960022732266e+04, 4.906156308941793213e-03, 5.671416410994777335e-01
7.161434102129029634e+04, 4.934985141882536341e-03, 5.552416326792950496e-01
7.328245331389046623e+04, 4.963073676042425303e-03, 5.435308703260872676e-01
7.498942093324560847e+04, 4.990411490894573407e-03, 5.320078974904879354e-01
7.673614893618188216e+04, 5.016988252932304444e-03, 5.206712237379903518e-01
7.852356346100712835e+04, 5.042793711020480615e-03, 5.095193265882039801e-01
8.035261221856178599e+04, 5.067817693502556231e-03, 4.985506533460228873e-01
8.222426499470714771e+04, 5.092050106612132192e-03, 4.877636228731464518e-01
8.413951416451949626e+04, 5.115480934200837722e-03, 4.771566273029731464e-01
8.609937521846001619e+04, 5.138100239130980254e-03, 4.667280337302449622e-01
8.810488730080149253e+04, 5.159898165832483598e-03, 4.564761858295384167e-01
9.015711376059573377e+04, 5.180864944603930967e-03, 4.463994054556430502e-01
9.225714271547632234e+04, 5.200990897051844218e-03, 4.364959941743160599e-01
9.440608762859230046e+04, 5.220266442996401163e-03, 4.267642347553672333e-01
9.660508789898143732e+04, 5.238682108860748254e-03, 4.172023926310586273e-01
9.885530946569395019e+04, 5.256228537134745478e-03, 4.078087172908859692e-01
1.011579454259898630e+05, 5.272896497258507814e-03, 3.985814436449546805e-01
1.035142166679343500e+05, 5.288676897713721903e-03, 3.895187933431470961e-01
1.059253725177290180e+05, 5.303560799182796028e-03, 3.806189760447062920e-01
1.083926914021204284e+05, 5.317539428810705293e-03, 3.718801906473010455e-01
1.109174815262401244e+05, 5.330604195591130169e-03, 3.633006264815284991e-01
1.135010815672314639e+05, 5.342746706537565213e-03, 3.548784644531368659e-01
1.161448613840344042e+05, 5.353958783873406964e-03, 3.466118781559782147e-01
1.188502227437019319e+05, 5.364232482851112420e-03, 3.384990349349811245e-01
1.216186000646368193e+05, 5.373560110401222334e-03, 3.305380969200526486e-01
1.244514611771384807e+05, 5.381934244310431804e-03, 3.227272220163250327e-01
1.273503081016663346e+05, 5.389347753030339534e-03, 3.150645648651903552e-01
1.303166778452300350e+05, 5.395793815732654458e-03, 3.075482777591217465e-01
1.333521432163324498e+05, 5.401265942840551004e-03, 3.001765115301569531e-01
1.364583136588924390e+05, 5.405757996802955899e-03, 2.929474164054439722e-01
1.396368361055936548e+05, 5.409264212879918120e-03, 2.858591428226197051e-01
1.428893958511103992e+05, 5.411779220108920915e-03, 2.789098422220246398e-01
1.462177174456718785e+05, 5.413298062184875720e-03, 2.720976678054045639e-01
1.496235656094433507e+05, 5.413816218054028073e-03, 2.654207752597368963e-01
1.531087461682029243e+05, 5.413329622533930366e-03, 2.588773234647954169e-01
1.566751070108150598e+05, 5.411834686311640247e-03, 2.524654751602177227e-01
1.603245390690042113e+05, 5.409328315703143021e-03, 2.461833975953472420e-01
1.640589773199539341e+05, 5.405807931704757069e-03, 2.400292631445447578e-01
1.678804018122559355e+05, 5.401271488679986257e-03, 2.340012499102474552e-01
1.717908387157589896e+05, 5.395717492065219695e-03, 2.280975422884456427e-01
1.757923613958693459e+05, 5.389145015501942311e-03, 2.223163315215858915e-01
1.798870915128788038e+05, 5.381553716940178957e-03, 2.166558162218918671e-01
1.840772001468955132e+05, 5.372943853961631260e-03, 2.111142028804325332e-01
1.883649089489802427e+05, 5.363316297977063080e-03, 2.056897063502574619e-01
1.927524913190937368e+05, 5.352672547339346748e-03, 2.003805503103114061e-01
1.972422736114854051e+05, 5.341014739382772721e-03, 1.951849677125088445e-01
2.018366363681560324e+05, 5.328345661297998956e-03, 1.901012012108329319e-01
2.065380155810531869e+05, 5.314668759624162006e-03, 1.851275035682340697e-01
2.113489039836648444e+05, 5.299988148636624111e-03, 1.802621380522348160e-01
2.162718523727020947e+05, 5.284308617288991337e-03, 1.755033788096377612e-01
2.213094709605636890e+05, 5.267635634896873469e-03, 1.708495112283220929e-01
2.264644307593062695e+05, 5.249975355386795987e-03, 1.662988322817192111e-01
2.317394649968480517e+05, 5.231334620250199102e-03, 1.618496508608320839e-01
2.371373705661655986e+05, 5.211720959936087631e-03, 1.575002880875956690e-01
2.426610095082414919e+05, 5.191142594098455479e-03, 1.532490776216824391e-01
2.483133105295568530e+05, 5.169608430198309283e-03, 1.490943659468704219e-01
2.540972705549306993e+05, 5.147128060835059159e-03, 1.450345126483186808e-01
2.600159563165272994e+05, 5.123711759680093548e-03, 1.410678906769253227e-01
2.660725059798809816e+05, 5.099370475986874686e-03, 1.371928865999951785e-01
2.722701308077910799e+05, 5.074115827904603082e-03, 1.334079008445819003e-01
2.786121168629773310e+05, 5.047960094211159481e-03, 1.297113479221718157e-01
2.851018267503910465e+05, 5.020916205063517650e-03, 1.261016566508950110e-01
2.917427014001166681e+05, 4.992997731177009450e-03, 1.225772703588780405e-01
2.985382618917957880e+05, 4.964218872059806588e-03, 1.191366470841974112e-01
3.054921113215516089e+05, 4.934594442843342338e-03, 1.157782597590583246e-01
3.126079367123956908e+05, 4.904139860131487803e-03, 1.125005963883457111e-01
3.198895109691398102e+05, 4.872871126628388304e-03, 1.093021602151685312e-01
3.273406948788380832e+05, 4.840804814838087396e-03, 1.061814698798972528e-01
3.349654391578280483e+05, 4.807958049707400719e-03, 1.031370595683700347e-01
3.427677865464505740e+05, 4.774348490232384508e-03, 1.001674791493729066e-01
3.507518739525680430e+05, 4.739994310450611377e-03, 9.727129430879058458e-02
3.589219346450050944e+05, 4.704914179249388047e-03, 9.444708666797425878e-02
3.672823004980850965e+05, 4.669127239723707377e-03, 9.169345389984785710e-02
3.758374042884444352e+05, 4.632653087611110672e-03, 8.900900983265176702e-02
3.845917820453536115e+05, 4.595511749189383315e-03, 8.639238454782506571e-02
3.935500754557773471e+05, 4.557723658517653237e-03, 8.384222446829089903e-02
4.027170343254596228e+05, 4.519309634186412586e-03, 8.135719244010373996e-02
4.120975190973305725e+05, 4.480290855530718805e-03, 7.893596780522470213e-02
4.216965034285823931e+05, 4.440688838516085486e-03, 7.657724646817271053e-02
4.315190768277651514e+05, 4.400525411091398519e-03, 7.427974095312363245e-02
4.415704473533121636e+05, 4.359822688356710350e-03, 7.204218045594665276e-02
4.518559443749227794e+05, 4.318603047281560463e-03, 6.986331088645611476e-02
4.623810213992604986e+05, 4.276889101281814397e-03, 6.774189490585999507e-02
4.731512589614804601e+05, 4.234703674457689603e-03, 6.567671195515827065e-02
4.841723675840990618e+05, 4.192069775701549525e-03, 6.366655827797197686e-02
4.954501908047907054e+05, 4.149010572597078110e-03, 6.171024693595003607e-02
5.069907082747045788e+05, 4.105549365145741772e-03, 5.980660781704356249e-02
5.188000389289610903e+05, 4.061709559380827401e-03, 5.795448763734127595e-02
5.308844442309880396e+05, 4.017514640976797488e-03, 5.615274993735239889e-02
5.432503314924337901e+05, 3.972988148612193078e-03, 5.440027506951449626e-02
5.559042572704039048e+05, 3.928153647551699962e-03, 5.269596018209285471e-02
5.688529308438415173e+05, 3.883034702962362417e-03, 5.103871919356552100e-02
5.821032177708711242e+05, 3.837654853601922891e-03, 4.942748276440100258e-02
5.956621435290111694e+05, 3.792037585381127091e-03, 4.786119825983548015e-02
6.095368972401695792e+05, 3.746206305159874555e-03, 4.633882970763877895e-02
6.237348354824192356e+05, 3.700184314814210750e-03, 4.485935775040882090e-02
6.382634861905485159e+05, 3.653994785569921432e-03, 4.342177959188327913e-02
6.531305526474731741e+05, 3.607660732547443658e-03, 4.202510893622150162e-02
6.683439175686150556e+05, 3.561204989979473504e-03, 4.066837592441790994e-02
6.839116472814294975e+05, 3.514650186620035203e-03, 3.935062706224226603e-02
6.998419960022734012e+05, 3.468018721859443976e-03, 3.807092514461685173e-02
7.161434102129029343e+05, 3.421332742415619452e-03, 3.682834917431199173e-02
7.328245331389047205e+05, 3.374614119675500151e-03, 3.562199427542628999e-02
7.498942093324561138e+05, 3.327884427763945063e-03, 3.445097160166065570e-02
7.673614893618187634e+05, 3.281164922393000564e-03, 3.331440823970720222e-02
7.852356346100713126e+05, 3.234476520591120577e-03, 3.221144710814312362e-02
8.035261221856180346e+05, 3.187839781296949917e-03, 3.114124685138259727e-02
8.222426499470715644e+05, 3.141274886871693595e-03, 3.010298172885701035e-02
8.413951416451949626e+05, 3.094801625621313758e-03, 2.909584150018887372e-02
8.609937521846001036e+05, 3.048439375332292166e-03, 2.811903130582093721e-02
8.810488730080149835e+05, 3.002207087823966208e-03, 2.717177154345010517e-02
9.015711376059573377e+05, 2.956123274568320074e-03, 2.625329774041663261e-02
9.225714271547631361e+05, 2.910205993427412291e-03, 2.536286042232681684e-02
9.440608762859229464e+05, 2.864472836444068807e-03, 2.449972497779242739e-02
9.660508789898143150e+05, 2.818940918752821032e-03, 2.366317151932903831e-02
9.885530946569393855e+05, 2.773626868614409956e-03, 2.285249474134344594e-02
1.011579454259898630e+06, 2.728546818478523768e-03, 2.206700377382578293e-02
1.035142166679343442e+06, 2.683716397277514758e-03, 2.130602203409557444e-02
1.059253725177290151e+06, 2.639150723610631313e-03, 2.056888707402617852e-02
1.083926914021204226e+06, 2.594864400161976149e-03, 1.985495042555794967e-02
1.109174815262401244e+06, 2.550871509074456762e-03, 1.916357744278484113e-02
1.135010815672314493e+06, 2.507185608365630758e-03, 1.849414714165482573e-02
1.161448613840344129e+06, 2.463819729301403895e-03, 1.784605203686847469e-02
1.188502227437019348e+06, 2.420786374812026326e-03, 1.721869797701693766e-02
1.216186000646368368e+06, 2.378097518742515546e-03, 1.661150397673395035e-02
1.244514611771384720e+06, 2.335764606086840160e-03, 1.602390204769666912e-02
1.273503081016663229e+06, 2.293798554012652265e-03, 1.545533702673629502e-02
1.303166778452300467e+06, 2.252209753808703200e-03, 1.490526640340790292e-02
1.333521432163324440e+06, 2.211008073480835983e-03, 1.437316014445227941e-02
1.364583136588924332e+06, 2.170202861253737580e-03, 1.385850051831609940e-02
1.396368361055939691e+06, 2.129802949661414695e-03, 1.336078191706110800e-02
1.428893958511104109e+06, 2.089816660402208596e-03, 1.287951067808242901e-02
1.462177174456718611e+06, 2.050251809782871731e-03, 1.241420490432632029e-02
1.496235656094433274e+06, 2.011115714739577370e-03, 1.196439428325926646e-02
1.531087461682029301e+06, 1.972415199473741276e-03, 1.152961990602391351e-02
1.566751070108150598e+06, 1.934156602596060533e-03, 1.110943408513007970e-02
1.603245390690042172e+06, 1.896345784686069178e-03, 1.070340017200271249e-02
1.640589773199539399e+06, 1.858988136386371601e-03, 1.031109237413996814e-02
1.678804018122559413e+06, 1.822088586884607238e-03, 9.932095572081911516e-03
1.717908387157589896e+06, 1.785651612706184912e-03, 9.566005136231677669e-03
1.757923613958693575e+06, 1.749681246935754289e-03, 9.212426743698196030e-03
1.798870915128787979e+06, 1.714181088720739474e-03, 8.870976195383475926e-03
1.840772001468955074e+06, 1.679154312990870394e-03, 8.541279233135534027e-03
1.883649089489802718e+06, 1.644603680528748278e-03, 8.222971357649079549e-03
1.927524913190937135e+06, 1.610531548151871448e-03, 7.915697646431419862e-03
1.972422736114853993e+06, 1.576939879163782431e-03, 7.619112572804292646e-03
2.018366363681560382e+06, 1.543830253910977038e-03, 7.332879825340130921e-03
2.065380155810531927e+06, 1.511203880507273889e-03, 7.056672128274425748e-03
2.113489039836648386e+06, 1.479061605622156638e-03, 6.790171062702523956e-03
2.162718523727020714e+06, 1.447403925422951479e-03, 6.533066889103578655e-03
2.213094709605637472e+06, 1.416230996497414843e-03, 6.285058370573897574e-03
2.264644307593062520e+06, 1.385542646878884466e-03, 6.045852597652744999e-03
2.317394649968480226e+06, 1.355338387069018316e-03, 5.815164814259276595e-03
2.371373705661655869e+06, 1.325617421036905282e-03, 5.592718245003619817e-03
2.426610095082415268e+06, 1.296378657239574336e-03, 5.378243924093340476e-03
2.483133105295573361e+06, 1.267620719570936158e-03, 5.171480525576795627e-03
2.540972705549307633e+06, 1.239341958287277796e-03, 4.972174195563905559e-03
2.600159563165273052e+06, 1.211540460831128999e-03, 4.780078385611914900e-03
2.660725059798809234e+06, 1.184214062603094423e-03, 4.594953688389649682e-03
2.722701308077910915e+06, 1.157360357628780395e-03, 4.416567674851258792e-03
2.786121168629772961e+06, 1.130976709090463763e-03, 4.244694733271632894e-03
2.851018267503910698e+06, 1.105060259778298639e-03, 4.079115910471163217e-03
2.917427014001166914e+06, 1.079607942389390488e-03, 3.919618754616236399e-03
2.985382618917957880e+06, 1.054616489666328075e-03, 3.765997160507963785e-03
3.054921113215516321e+06, 1.030082444430061852e-03, 3.618051216535203563e-03
3.126079367123956326e+06, 1.006002169409566434e-03, 3.475587054102279982e-03
3.198895109691398218e+06, 9.823718569147534604e-04, 3.338416698687266763e-03
3.273406948788380250e+06, 9.591875383600322437e-04, 3.206357923826085466e-03
3.349654391578280367e+06, 9.364450935642123098e-04, 3.079234106638736607e-03
3.427677865464505740e+06, 9.141402598930203254e-04, 2.956874085935606248e-03
3.507518739525680896e+06, 8.922686412032096578e-04, 2.839112022533953408e-03
3.589219346450050827e+06, 8.708257165740671034e-04, 2.725787261818414086e-03
3.672823004980850965e+06, 8.498068488588888213e-04, 2.616744198644745025e-03
3.758374042884444818e+06, 8.292072930148539078e-04, 2.511832144620106122e-03
3.845917820453536697e+06, 8.090222042357749464e-04, 2.410905197540067282e-03
3.935500754557773937e+06, 7.892466458595518873e-04, 2.313822113419067208e-03
4.027170343254595995e+06, 7.698755970790288486e-04, 2.220446180608323487e-03
4.120975190973305609e+06, 7.509039604289772640e-04, 2.130645096556168464e-03
4.216965034285823815e+06, 7.323265690579341784e-04, 2.044290846628567856e-03
4.315190768277651630e+06, 7.141381937864141197e-04, 1.961259585529985527e-03
4.415704473533131182e+06, 6.963335499416560591e-04, 1.881431520935747045e-03
4.518559443749227561e+06, 6.789073039888692028e-04, 1.804690799592973066e-03
4.623810213992604055e+06, 6.618540799252787665e-04, 1.730925395538845729e-03
4.731512589614803903e+06, 6.451684654822673146e-04, 1.660027001044916874e-03
4.841723675840990618e+06, 6.288450180865219185e-04, 1.591890919458986264e-03
4.954501908047907054e+06, 6.128782706314941800e-04, 1.526415960577235309e-03
5.069907082747045904e+06, 5.972627370226368110e-04, 1.463504338364769600e-03
5.188000389289611951e+06, 5.819929175109268609e-04, 1.403061570875789718e-03
5.308844442309880629e+06, 5.670633038316043274e-04, 1.344996382288073588e-03
5.432503314924337901e+06, 5.524683841220871892e-04, 1.289220607482910322e-03
5.559042572704038583e+06, 5.382026476430867238e-04, 1.235649098658743840e-03
5.688529308438414708e+06, 5.242605892992868027e-04, 1.184199634072502548e-03
5.821032177708711475e+06, 5.106367139641300804e-04, 1.134792829236146248e-03
5.956621435290111229e+06, 4.973255406023580853e-04, 1.087352049913507335e-03
6.095368972401696257e+06, 4.843216062076707721e-04, 1.041803327482518967e-03
6.237348354824192822e+06, 4.716194695561016278e-04, 9.980752764122114394e-04
6.382634861905485392e+06, 4.592137147640958203e-04, 9.560990135939150241e-04
6.531305526474731974e+06, 4.470989546725922755e-04, 9.158080798779177000e-04
6.683439175686150789e+06, 4.352698340573773724e-04, 8.771383636971568807e-04
6.839116472814294510e+06, 4.237210326557110389e-04, 8.400280264120736336e-04
6.998419960022733547e+06, 4.124472680407679430e-04, 8.044174299447623888e-04
7.161434102129029110e+06, 4.014432983081152686e-04, 7.702490659643471344e-04
7.328245331389047205e+06, 3.907039246275483034e-04, 7.374674873276558821e-04
7.498942093324560672e+06, 3.802239936135339070e-04, 7.060192410472282973e-04
7.673614893618187867e+06, 3.699983995638000869e-04, 6.758528033769270558e-04
7.852356346100728959e+06, 3.600220865329338570e-04, 6.469185164661269338e-04
8.035261221856180578e+06, 3.502900502771393943e-04, 6.191685269086332800e-04
8.222426499470714480e+06, 3.407973400437380642e-04, 5.925567259329583272e-04
8.413951416451949626e+06, 3.315390602408468685e-04, 5.670386913189769595e-04
8.609937521846001968e+06, 3.225103719633242100e-04, 5.425716310339473653e-04
8.810488730080150068e+06, 3.137064943970077299e-04, 5.191143283256784841e-04
9.015711376059573144e+06, 3.051227061077904667e-04, 4.966270886497350413e-04
9.225714271547630429e+06, 2.967543461932551458e-04, 4.750716879026920360e-04
9.440608762859228998e+06, 2.885968153417439491e-04, 4.544113223770789673e-04
9.660508789898144081e+06, 2.806455767665591485e-04, 4.346105600651037652e-04
9.885530946569394320e+06, 2.728961570424482839e-04, 4.156352935127881039e-04
1.011579454259898514e+07, 2.653441468348910199e-04, 3.974526941159978763e-04
1.035142166679343395e+07, 2.579852015353993893e-04, 3.800311676198722135e-04
1.059253725177290104e+07, 2.508150418025073547e-04, 3.633403112971284022e-04
1.083926914021204226e+07, 2.438294540116866843e-04, 3.473508721169135845e-04
1.109174815262401290e+07, 2.370242906206313600e-04, 3.320347064488370775e-04
1.135010815672314726e+07, 2.303954704499824022e-04, 3.173647408863839738e-04
1.161448613840344176e+07, 2.239389788894241052e-04, 3.033149344628381129e-04
1.188502227437019162e+07, 2.176508680264515304e-04, 2.898602417845357721e-04
1.216186000646368228e+07, 2.115272567028249676e-04, 2.769765776980007773e-04
1.244514611771384627e+07, 2.055643305054099992e-04, 2.646407828004224789e-04
1.273503081016663276e+07, 1.997583416926382077e-04, 2.528305901553785625e-04
1.303166778452300467e+07, 1.941056090567421324e-04, 2.415245931797477665e-04
1.333521432163324393e+07, 1.886025177339318789e-04, 2.307022144399444269e-04
1.364583136588924192e+07, 1.832455189504962753e-04, 2.203436754734273148e-04
1.396368361055939645e+07, 1.780311297302013436e-04, 2.104299679209551788e-04
